responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
0YkHaa7-KtCT3NoP8rPIoA0,Norman Niles #2,time_segment_1754_Norman Niles #2_congestion_enter_rating,time_segment_1754_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-30-45.mp4,2025-10-22 11:30:45,2025-10-22 11:30:47,2025-10-22 11:31:46,2025-10-22,low,light delay,free flowing,1754,train
9osHaZKNHOaQ2PgPqvKU8As,Norman Niles #2,time_segment_1755_Norman Niles #2_congestion_enter_rating,time_segment_1755_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-31-45.mp4,2025-10-22 11:31:45,2025-10-22 11:31:46,2025-10-22 11:32:45,2025-10-22,none,moderate delay,free flowing,1755,train
4owHaemUCuaQ2PgPqvKU8As,Norman Niles #2,time_segment_1756_Norman Niles #2_congestion_enter_rating,time_segment_1756_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-32-45.mp4,2025-10-22 11:32:45,2025-10-22 11:32:47,2025-10-22 11:33:46,2025-10-22,low,moderate delay,free flowing,1756,train
eYsHafKEGLXOnvgP3YW5kQs,Norman Niles #2,time_segment_1757_Norman Niles #2_congestion_enter_rating,time_segment_1757_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-33-45.mp4,2025-10-22 11:33:45,2025-10-22 11:33:47,2025-10-22 11:34:46,2025-10-22,low,moderate delay,free flowing,1757,train
9osHaYqsHZ__698PweWaiQ4,Norman Niles #2,time_segment_1758_Norman Niles #2_congestion_enter_rating,time_segment_1758_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-34-45.mp4,2025-10-22 11:34:45,2025-10-22 11:34:46,2025-10-22 11:35:46,2025-10-22,low,heavy delay,free flowing,1758,train
ZYsHaeqCH7Ov3NoPq7G46QE,Norman Niles #2,time_segment_1759_Norman Niles #2_congestion_enter_rating,time_segment_1759_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-35-45.mp4,2025-10-22 11:35:45,2025-10-22 11:35:46,2025-10-22 11:36:46,2025-10-22,medium,moderate delay,free flowing,1759,train
GosHae6LIKHXnvgP76fxyQI,Norman Niles #2,time_segment_1760_Norman Niles #2_congestion_enter_rating,time_segment_1760_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-36-45.mp4,2025-10-22 11:36:45,2025-10-22 11:36:47,2025-10-22 11:37:47,2025-10-22,low,moderate delay,heavy delay,1760,train
LIsHad6DAtiD2PgPyKaayQw,Norman Niles #2,time_segment_1761_Norman Niles #2_congestion_enter_rating,time_segment_1761_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-37-45.mp4,2025-10-22 11:37:45,2025-10-22 11:37:47,2025-10-22 11:38:46,2025-10-22,low,light delay,free flowing,1761,train
c4sHaf6HGdiNmecPivmHgQ0,Norman Niles #2,time_segment_1762_Norman Niles #2_congestion_enter_rating,time_segment_1762_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-38-45.mp4,2025-10-22 11:38:45,2025-10-22 11:38:47,2025-10-22 11:39:46,2025-10-22,medium,heavy delay,free flowing,1762,train
CooHadOdIceTmecPu8rsgQE,Norman Niles #2,time_segment_1763_Norman Niles #2_congestion_enter_rating,time_segment_1763_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-39-45.mp4,2025-10-22 11:39:45,2025-10-22 11:39:47,2025-10-22 11:40:46,2025-10-22,medium,heavy delay,free flowing,1763,train
RosHacjBArOv3NoPq7G46QE,Norman Niles #2,time_segment_1764_Norman Niles #2_congestion_enter_rating,time_segment_1764_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-40-45.mp4,2025-10-22 11:40:45,2025-10-22 11:40:47,2025-10-22 11:41:47,2025-10-22,low,light delay,free flowing,1764,train
P4sHab_DIZ__698PweWaiQ4,Norman Niles #2,time_segment_1765_Norman Niles #2_congestion_enter_rating,time_segment_1765_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-41-45.mp4,2025-10-22 11:41:45,2025-10-22 11:41:47,2025-10-22 11:42:47,2025-10-22,low,moderate delay,free flowing,1765,train
_osHabvaF-K2nvgPsZGZ4Aw,Norman Niles #2,time_segment_1766_Norman Niles #2_congestion_enter_rating,time_segment_1766_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-42-45.mp4,2025-10-22 11:42:45,2025-10-22 11:42:47,2025-10-22 11:43:46,2025-10-22,low,moderate delay,free flowing,1766,train
7YoHafbZNKSXmecP9PbSyA8,Norman Niles #2,time_segment_1767_Norman Niles #2_congestion_enter_rating,time_segment_1767_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-43-45.mp4,2025-10-22 11:43:45,2025-10-22 11:43:47,2025-10-22 11:44:46,2025-10-22,low,moderate delay,light delay,1767,train
0YkHab7sJJ__698PweWaiQ4,Norman Niles #2,time_segment_1768_Norman Niles #2_congestion_enter_rating,time_segment_1768_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-44-45.mp4,2025-10-22 11:44:45,2025-10-22 11:44:47,2025-10-22 11:45:46,2025-10-22,medium,light delay,free flowing,1768,train
8IkHaa-nIdCT3NoP8rPIoA0,Norman Niles #2,time_segment_1769_Norman Niles #2_congestion_enter_rating,time_segment_1769_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-45-45.mp4,2025-10-22 11:45:45,2025-10-22 11:45:47,2025-10-22 11:46:46,2025-10-22,medium,light delay,free flowing,1769,train
7ooHafvDBdCT3NoP8rPIoA0,Norman Niles #2,time_segment_1770_Norman Niles #2_congestion_enter_rating,time_segment_1770_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-46-45.mp4,2025-10-22 11:46:45,2025-10-22 11:46:47,2025-10-22 11:47:47,2025-10-22,medium,light delay,free flowing,1770,train
0okHafapHNCT3NoP8rPIoA0,Norman Niles #2,time_segment_1771_Norman Niles #2_congestion_enter_rating,time_segment_1771_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-47-45.mp4,2025-10-22 11:47:45,2025-10-22 11:47:47,2025-10-22 11:48:46,2025-10-22,medium,light delay,free flowing,1771,train
eosHaabiK5ehmecPss7LwQo,Norman Niles #2,time_segment_1772_Norman Niles #2_congestion_enter_rating,time_segment_1772_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-48-45.mp4,2025-10-22 11:48:45,2025-10-22 11:48:47,2025-10-22 11:49:46,2025-10-22,low,free flowing,free flowing,1772,train
BIoHaf7mKdmqmecPxebXqQE,Norman Niles #2,time_segment_1773_Norman Niles #2_congestion_enter_rating,time_segment_1773_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-49-45.mp4,2025-10-22 11:49:45,2025-10-22 11:49:47,2025-10-22 11:50:46,2025-10-22,low,free flowing,free flowing,1773,train
A40HabCGJNCT3NoP8rPIoA0,Norman Niles #2,time_segment_1774_Norman Niles #2_congestion_enter_rating,time_segment_1774_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-50-45.mp4,2025-10-22 11:50:45,2025-10-22 11:50:47,2025-10-22 11:51:46,2025-10-22,low,moderate delay,free flowing,1774,train
AI0HaZLqONm7nvgPq8e12AU,Norman Niles #2,time_segment_1775_Norman Niles #2_congestion_enter_rating,time_segment_1775_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-51-45.mp4,2025-10-22 11:51:45,2025-10-22 11:51:47,2025-10-22 11:52:46,2025-10-22,low,moderate delay,light delay,1775,train
8IwHaau-H5__698PweWaiQ4,Norman Niles #2,time_segment_1776_Norman Niles #2_congestion_enter_rating,time_segment_1776_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-52-45.mp4,2025-10-22 11:52:45,2025-10-22 11:52:47,2025-10-22 11:53:46,2025-10-22,low,heavy delay,free flowing,1776,train
bosHabb8MJSgmecP8YHv4Qc,Norman Niles #2,time_segment_1777_Norman Niles #2_congestion_enter_rating,time_segment_1777_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-53-45.mp4,2025-10-22 11:53:45,2025-10-22 11:53:47,2025-10-22 11:54:46,2025-10-22,low,heavy delay,moderate delay,1777,train
y4kHaeHLO7XOnvgP3YW5kQs,Norman Niles #2,time_segment_1778_Norman Niles #2_congestion_enter_rating,time_segment_1778_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-54-45.mp4,2025-10-22 11:54:45,2025-10-22 11:54:47,2025-10-22 11:55:46,2025-10-22,low,free flowing,free flowing,1778,train
0YkHafbWFuaQ2PgPqvKU8As,Norman Niles #2,time_segment_1779_Norman Niles #2_congestion_enter_rating,time_segment_1779_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-55-45.mp4,2025-10-22 11:55:45,2025-10-22 11:55:47,2025-10-22 11:56:46,2025-10-22,medium,light delay,free flowing,1779,train
6IwHaZWSIL-envgP6uGTmAE,Norman Niles #2,time_segment_1780_Norman Niles #2_congestion_enter_rating,time_segment_1780_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-56-45.mp4,2025-10-22 11:56:45,2025-10-22 11:56:47,2025-10-22 11:57:46,2025-10-22,low,moderate delay,free flowing,1780,train
BYoHabL0MrzA698P_KuO8AM,Norman Niles #2,time_segment_1781_Norman Niles #2_congestion_enter_rating,time_segment_1781_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-57-45.mp4,2025-10-22 11:57:45,2025-10-22 11:57:47,2025-10-22 11:58:46,2025-10-22,low,moderate delay,free flowing,1781,train
0YkHafqbMLzA698P_KuO8AM,Norman Niles #2,time_segment_1782_Norman Niles #2_congestion_enter_rating,time_segment_1782_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-58-45.mp4,2025-10-22 11:58:45,2025-10-22 11:58:47,2025-10-22 11:59:46,2025-10-22,medium,heavy delay,heavy delay,1782,train
GY0HaZbWHtiD2PgPyKaayQw,Norman Niles #2,time_segment_1783_Norman Niles #2_congestion_enter_rating,time_segment_1783_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-11-59-45.mp4,2025-10-22 11:59:45,2025-10-22 11:59:47,2025-10-22 12:00:46,2025-10-22,medium,heavy delay,moderate delay,1783,train
HY0HaZbFM6-vnvgPjoXZqA0,Norman Niles #2,time_segment_1784_Norman Niles #2_congestion_enter_rating,time_segment_1784_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-00-45.mp4,2025-10-22 12:00:45,2025-10-22 12:00:47,2025-10-22 12:01:46,2025-10-22,low,moderate delay,free flowing,1784,train
zIkHacuQGKHXnvgP76fxyQI,Norman Niles #2,time_segment_1785_Norman Niles #2_congestion_enter_rating,time_segment_1785_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-01-45.mp4,2025-10-22 12:01:45,2025-10-22 12:01:46,2025-10-22 12:02:46,2025-10-22,medium,moderate delay,free flowing,1785,train
NYsHadC7N4rQnvgPpPTHwA4,Norman Niles #2,time_segment_1786_Norman Niles #2_congestion_enter_rating,time_segment_1786_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-02-45.mp4,2025-10-22 12:02:45,2025-10-22 12:02:47,2025-10-22 12:03:46,2025-10-22,low,moderate delay,free flowing,1786,train
_osHadDbHsjtnvgP8NiHuAw,Norman Niles #2,time_segment_1787_Norman Niles #2_congestion_enter_rating,time_segment_1787_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-03-45.mp4,2025-10-22 12:03:45,2025-10-22 12:03:47,2025-10-22 12:04:46,2025-10-22,low,light delay,free flowing,1787,train
34wHaePtCYrQnvgPpPTHwA4,Norman Niles #2,time_segment_1788_Norman Niles #2_congestion_enter_rating,time_segment_1788_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-04-45.mp4,2025-10-22 12:04:45,2025-10-22 12:04:47,2025-10-22 12:05:47,2025-10-22,low,heavy delay,free flowing,1788,train
VYsHadSePJ__698PweWaiQ4,Norman Niles #2,time_segment_1789_Norman Niles #2_congestion_enter_rating,time_segment_1789_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-05-45.mp4,2025-10-22 12:05:45,2025-10-22 12:05:47,2025-10-22 12:06:47,2025-10-22,none,moderate delay,free flowing,1789,train
CYoHaZilMPK1ld8PufLf6AI,Norman Niles #2,time_segment_1790_Norman Niles #2_congestion_enter_rating,time_segment_1790_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-06-45.mp4,2025-10-22 12:06:45,2025-10-22 12:06:47,2025-10-22 12:07:46,2025-10-22,none,heavy delay,free flowing,1790,train
7ooHac2ODq-vnvgPjoXZqA0,Norman Niles #2,time_segment_1791_Norman Niles #2_congestion_enter_rating,time_segment_1791_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-07-45.mp4,2025-10-22 12:07:45,2025-10-22 12:07:47,2025-10-22 12:08:46,2025-10-22,low,moderate delay,free flowing,1791,train
NIwHadKiIP-bmecPrLfvyA4,Norman Niles #2,time_segment_1814_Norman Niles #2_congestion_enter_rating,time_segment_1814_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-30-45.mp4,2025-10-22 12:30:45,2025-10-22 12:30:47,2025-10-22 12:31:46,2025-10-22,medium,moderate delay,free flowing,1814,train
7YwHaaKOG9iD2PgPyKaayQw,Norman Niles #2,time_segment_1815_Norman Niles #2_congestion_enter_rating,time_segment_1815_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-31-45.mp4,2025-10-22 12:31:45,2025-10-22 12:31:46,2025-10-22 12:32:45,2025-10-22,low,free flowing,free flowing,1815,train
0okHaf2qM7HZnvgPgt-ZqQs,Norman Niles #2,time_segment_1816_Norman Niles #2_congestion_enter_rating,time_segment_1816_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-32-45.mp4,2025-10-22 12:32:45,2025-10-22 12:32:46,2025-10-22 12:33:46,2025-10-22,none,free flowing,free flowing,1816,train
2YwHaefwF7zA698P_KuO8AM,Norman Niles #2,time_segment_1817_Norman Niles #2_congestion_enter_rating,time_segment_1817_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-33-45.mp4,2025-10-22 12:33:45,2025-10-22 12:33:47,2025-10-22 12:34:46,2025-10-22,none,light delay,free flowing,1817,train
v4wHafirJaSXmecP9PbSyA8,Norman Niles #2,time_segment_1818_Norman Niles #2_congestion_enter_rating,time_segment_1818_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-34-45.mp4,2025-10-22 12:34:45,2025-10-22 12:34:47,2025-10-22 12:35:47,2025-10-22,none,free flowing,free flowing,1818,train
0okHae_ZDqCVmecP_oCp4QE,Norman Niles #2,time_segment_1819_Norman Niles #2_congestion_enter_rating,time_segment_1819_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-35-45.mp4,2025-10-22 12:35:45,2025-10-22 12:35:47,2025-10-22 12:36:48,2025-10-22,medium,light delay,free flowing,1819,train
AIsHabPBILzA698P_KuO8AM,Norman Niles #2,time_segment_1820_Norman Niles #2_congestion_enter_rating,time_segment_1820_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-36-45.mp4,2025-10-22 12:36:45,2025-10-22 12:36:47,2025-10-22 12:37:47,2025-10-22,low,light delay,free flowing,1820,train
04kHaZidJbHZnvgPgt-ZqQs,Norman Niles #2,time_segment_1821_Norman Niles #2_congestion_enter_rating,time_segment_1821_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-37-45.mp4,2025-10-22 12:37:45,2025-10-22 12:37:47,2025-10-22 12:38:46,2025-10-22,none,free flowing,free flowing,1821,train
BIsHaZOrDseTmecPu8rsgQE,Norman Niles #2,time_segment_1822_Norman Niles #2_congestion_enter_rating,time_segment_1822_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-38-45.mp4,2025-10-22 12:38:45,2025-10-22 12:38:47,2025-10-22 12:39:46,2025-10-22,low,free flowing,free flowing,1822,train
7YwHabefCYrQnvgPpPTHwA4,Norman Niles #2,time_segment_1823_Norman Niles #2_congestion_enter_rating,time_segment_1823_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-39-45.mp4,2025-10-22 12:39:45,2025-10-22 12:39:47,2025-10-22 12:40:46,2025-10-22,low,light delay,free flowing,1823,train
BIoHadbyOpehmecPss7LwQo,Norman Niles #2,time_segment_1824_Norman Niles #2_congestion_enter_rating,time_segment_1824_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-40-45.mp4,2025-10-22 12:40:45,2025-10-22 12:40:47,2025-10-22 12:41:46,2025-10-22,low,free flowing,free flowing,1824,train
6YkHaeKzLbHZnvgPgt-ZqQs,Norman Niles #2,time_segment_1825_Norman Niles #2_congestion_enter_rating,time_segment_1825_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-41-45.mp4,2025-10-22 12:41:45,2025-10-22 12:41:47,2025-10-22 12:42:47,2025-10-22,low,moderate delay,free flowing,1825,train
9osHaYWBKrOv3NoPq7G46QE,Norman Niles #2,time_segment_1826_Norman Niles #2_congestion_enter_rating,time_segment_1826_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-42-45.mp4,2025-10-22 12:42:45,2025-10-22 12:42:47,2025-10-22 12:43:46,2025-10-22,low,free flowing,free flowing,1826,train
BYoHacqoLZSgmecP8YHv4Qc,Norman Niles #2,time_segment_1827_Norman Niles #2_congestion_enter_rating,time_segment_1827_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-43-45.mp4,2025-10-22 12:43:45,2025-10-22 12:43:47,2025-10-22 12:44:46,2025-10-22,low,free flowing,free flowing,1827,train
BIoHaeKFA__rld8Pu42kgAM,Norman Niles #2,time_segment_1828_Norman Niles #2_congestion_enter_rating,time_segment_1828_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-44-45.mp4,2025-10-22 12:44:45,2025-10-22 12:44:47,2025-10-22 12:45:46,2025-10-22,none,moderate delay,free flowing,1828,train
zYkHacahFq-vnvgPjoXZqA0,Norman Niles #2,time_segment_1829_Norman Niles #2_congestion_enter_rating,time_segment_1829_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-45-45.mp4,2025-10-22 12:45:45,2025-10-22 12:45:47,2025-10-22 12:46:46,2025-10-22,medium,free flowing,free flowing,1829,train
7YoHae6PKtmqmecPxebXqQE,Norman Niles #2,time_segment_1830_Norman Niles #2_congestion_enter_rating,time_segment_1830_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-46-45.mp4,2025-10-22 12:46:45,2025-10-22 12:46:47,2025-10-22 12:47:46,2025-10-22,low,free flowing,free flowing,1830,train
7YwHafLoForQnvgPpPTHwA4,Norman Niles #2,time_segment_1831_Norman Niles #2_congestion_enter_rating,time_segment_1831_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-47-45.mp4,2025-10-22 12:47:45,2025-10-22 12:47:47,2025-10-22 12:48:59,2025-10-22,low,moderate delay,free flowing,1831,train
do8HafDvMKHXnvgP76fxyQI,Norman Niles #2,time_segment_1832_Norman Niles #2_congestion_enter_rating,time_segment_1832_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-48-45.mp4,2025-10-22 12:48:45,2025-10-22 12:48:47,2025-10-22 12:49:46,2025-10-22,medium,free flowing,free flowing,1832,train
c48HaczFFLHZnvgPgt-ZqQs,Norman Niles #2,time_segment_1833_Norman Niles #2_congestion_enter_rating,time_segment_1833_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-49-45.mp4,2025-10-22 12:49:45,2025-10-22 12:49:47,2025-10-22 12:50:46,2025-10-22,low,light delay,free flowing,1833,train
0YkHaYnELbmfnvgPoaTSqQ0,Norman Niles #2,time_segment_1834_Norman Niles #2_congestion_enter_rating,time_segment_1834_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-50-45.mp4,2025-10-22 12:50:45,2025-10-22 12:50:47,2025-10-22 12:51:46,2025-10-22,medium,light delay,free flowing,1834,train
yIsHadqvOOaQ2PgPqvKU8As,Norman Niles #2,time_segment_1835_Norman Niles #2_congestion_enter_rating,time_segment_1835_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-51-45.mp4,2025-10-22 12:51:45,2025-10-22 12:51:47,2025-10-22 12:52:59,2025-10-22,none,free flowing,free flowing,1835,train
aYwHaYy5JrmfnvgPoaTSqQ0,Norman Niles #2,time_segment_1836_Norman Niles #2_congestion_enter_rating,time_segment_1836_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-52-45.mp4,2025-10-22 12:52:45,2025-10-22 12:52:47,2025-10-22 12:53:59,2025-10-22,low,free flowing,free flowing,1836,train
I4sHaaXFBZ__698PweWaiQ4,Norman Niles #2,time_segment_1837_Norman Niles #2_congestion_enter_rating,time_segment_1837_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-53-45.mp4,2025-10-22 12:53:45,2025-10-22 12:53:47,2025-10-22 12:54:46,2025-10-22,medium,light delay,free flowing,1837,train
WYsHaZnPEZehmecPss7LwQo,Norman Niles #2,time_segment_1838_Norman Niles #2_congestion_enter_rating,time_segment_1838_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-54-45.mp4,2025-10-22 12:54:45,2025-10-22 12:54:47,2025-10-22 12:55:46,2025-10-22,high,moderate delay,free flowing,1838,train
3owHaYOKNtm7nvgPq8e12AU,Norman Niles #2,time_segment_1839_Norman Niles #2_congestion_enter_rating,time_segment_1839_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-55-45.mp4,2025-10-22 12:55:45,2025-10-22 12:55:47,2025-10-22 12:56:47,2025-10-22,medium,moderate delay,light delay,1839,train
74kHadv3C6HXnvgP76fxyQI,Norman Niles #2,time_segment_1840_Norman Niles #2_congestion_enter_rating,time_segment_1840_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-56-45.mp4,2025-10-22 12:56:45,2025-10-22 12:56:47,2025-10-22 12:57:46,2025-10-22,medium,moderate delay,free flowing,1840,train
C4oHaej0FPK1ld8PufLf6AI,Norman Niles #2,time_segment_1841_Norman Niles #2_congestion_enter_rating,time_segment_1841_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-57-45.mp4,2025-10-22 12:57:45,2025-10-22 12:57:47,2025-10-22 12:59:46,2025-10-22,medium,light delay,free flowing,1841,train
AIsHaYT7ML-envgP6uGTmAE,Norman Niles #2,time_segment_1842_Norman Niles #2_congestion_enter_rating,time_segment_1842_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-58-45.mp4,2025-10-22 12:58:45,2025-10-22 12:58:47,2025-10-22 12:59:46,2025-10-22,low,light delay,free flowing,1842,train
zYsHafnRGq-vnvgPjoXZqA0,Norman Niles #2,time_segment_1843_Norman Niles #2_congestion_enter_rating,time_segment_1843_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-12-59-45.mp4,2025-10-22 12:59:45,2025-10-22 12:59:47,2025-10-22 13:00:46,2025-10-22,none,free flowing,free flowing,1843,train
_IwHacy5BrOv3NoPq7G46QE,Norman Niles #2,time_segment_1844_Norman Niles #2_congestion_enter_rating,time_segment_1844_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-00-45.mp4,2025-10-22 13:00:45,2025-10-22 13:00:47,2025-10-22 13:01:46,2025-10-22,high,light delay,free flowing,1844,train
IYsHabSfAeK2nvgPsZGZ4Aw,Norman Niles #2,time_segment_1845_Norman Niles #2_congestion_enter_rating,time_segment_1845_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-01-45.mp4,2025-10-22 13:01:45,2025-10-22 13:01:47,2025-10-22 13:02:46,2025-10-22,none,free flowing,free flowing,1845,train
0YkHabTcPNCT3NoP8rPIoA0,Norman Niles #2,time_segment_1846_Norman Niles #2_congestion_enter_rating,time_segment_1846_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-02-45.mp4,2025-10-22 13:02:45,2025-10-22 13:02:47,2025-10-22 13:03:59,2025-10-22,none,moderate delay,free flowing,1846,train
X4sHaYfxH6SXmecP9PbSyA8,Norman Niles #2,time_segment_1847_Norman Niles #2_congestion_enter_rating,time_segment_1847_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-03-45.mp4,2025-10-22 13:03:45,2025-10-22 13:03:46,2025-10-22 13:04:46,2025-10-22,medium,light delay,free flowing,1847,train
aYwHaeKlI7HZnvgPgt-ZqQs,Norman Niles #2,time_segment_1848_Norman Niles #2_congestion_enter_rating,time_segment_1848_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-04-45.mp4,2025-10-22 13:04:45,2025-10-22 13:04:47,2025-10-22 13:05:46,2025-10-22,low,light delay,free flowing,1848,train
0YkHabPnNOK2nvgPsZGZ4Aw,Norman Niles #2,time_segment_1849_Norman Niles #2_congestion_enter_rating,time_segment_1849_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-05-45.mp4,2025-10-22 13:05:45,2025-10-22 13:05:47,2025-10-22 13:06:47,2025-10-22,low,free flowing,free flowing,1849,train
B4oHaZL1G6SXmecP9PbSyA8,Norman Niles #2,time_segment_1850_Norman Niles #2_congestion_enter_rating,time_segment_1850_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-06-45.mp4,2025-10-22 13:06:45,2025-10-22 13:06:47,2025-10-22 13:07:46,2025-10-22,none,light delay,free flowing,1850,train
EosHaYr2N9m7nvgPq8e12AU,Norman Niles #2,time_segment_1851_Norman Niles #2_congestion_enter_rating,time_segment_1851_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-07-45.mp4,2025-10-22 13:07:45,2025-10-22 13:07:47,2025-10-22 13:08:59,2025-10-22,low,free flowing,free flowing,1851,train
GYsHacvuB9m7nvgPq8e12AU,Norman Niles #2,time_segment_1852_Norman Niles #2_congestion_enter_rating,time_segment_1852_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-08-45.mp4,2025-10-22 13:08:45,2025-10-22 13:08:47,2025-10-22 13:09:47,2025-10-22,none,light delay,free flowing,1852,train
iIwHaYIjn__r3w_B5ZqJDg,Norman Niles #2,time_segment_1853_Norman Niles #2_congestion_enter_rating,time_segment_1853_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-22-13-09-45.mp4,2025-10-22 13:09:45,2025-10-22 13:09:47,2025-10-22 13:10:46,2025-10-22,low,free flowing,free flowing,1853,train
